ID,Nombre,Equipo,Puntaje,Competencias
10904,qwtrd,Cloud9,94,23
41824,twjd,FlyQuest,5,1
28642,fmlcurln,Fnatic,50,4
4985,ymlt,Gen.G,62,5
39395,stekmndh,Sentinels,9,30
29265,tdsvqgvs,Hanwha Life Esports,77,36
4086,vcztyhje,T1,38,2
35463,php,Damwon Gaming,23,38
25018,mibi,Immortals,55,44
29875,sjytyq,Sentinels,60,21
3448,ufbc,Cloud9,3,33
10476,ton,Hanwha Life Esports,72,4
26363,hga,Gen.G,11,39
25223,qekv,Cloud9,24,21
43431,htw,Sentinels,69,14
48769,qhof,Rogue,44,40
23400,bjv,Damwon Gaming,82,32
931,fhrnrci,100 Thieves,67,23
40577,xjfwb,Cloud9,49,3
45767,mion,100 Thieves,32,20
13377,rgjdzb,Damwon Gaming,37,19
7570,deejk,FlyQuest,20,28
41930,spwngika,Sentinels,64,33
10135,nvzkjiqy,Cloud9,51,17
15917,gcs,Immortals,30,25
25670,djh,Rogue,85,28
5148,mvqr,T1,40,19
28414,ryky,T1,36,2
35605,rnvyipj,FlyQuest,80,22
11218,nwmo,Fnatic,64,27
25436,jzngviq,100 Thieves,5,44
37454,asjfuokv,Rogue,6,29
23492,ejtmpmo,Damwon Gaming,15,14
47774,tselufp,Hanwha Life Esports,35,37
45710,yowra,G2 Esports,67,15
46051,naliaeui,Damwon Gaming,23,2
46820,wlq,G2 Esports,88,15
40220,jfgn,100 Thieves,81,21
21307,qrp,MAD Lions,28,42
22633,kggw,Immortals,38,32
10133,ryee,100 Thieves,79,19
37450,erhix,T1,43,32
40531,cwyfdxhq,Cloud9,27,19
31055,pzjj,G2 Esports,45,11
10038,fktoim,Hanwha Life Esports,27,30
27181,xnzehteq,T1,49,3
43757,qkxtpmmt,Hanwha Life Esports,6,39
804,bgjlh,FlyQuest,86,3
10545,iwk,MAD Lions,83,44
20833,mykirv,Damwon Gaming,3,42
18657,elie,Hanwha Life Esports,65,19
43019,cbgaxnk,MAD Lions,97,42
48034,khfbd,Rogue,3,9
26957,btkwbhuy,Immortals,65,25
6020,cbxnoy,Sentinels,49,35
47329,nbm,Immortals,25,8
23198,woghygv,Hanwha Life Esports,38,31
11053,yvfa,Immortals,83,16
34360,tkczxxl,Hanwha Life Esports,73,32
47353,zemlnfdc,Gen.G,30,44
44136,vfrhjj,G2 Esports,4,31
24432,jnebg,Hanwha Life Esports,28,18
32477,ycoutuqj,FlyQuest,58,22
30999,puoy,Fnatic,90,44
10025,crl,100 Thieves,76,37
14952,ikn,Fnatic,72,17
49429,ozj,Cloud9,66,18
13350,ywoyqw,Damwon Gaming,94,32
43251,hllq,Immortals,0,24
34741,ykjlrl,Rogue,61,19
39876,iwohd,G2 Esports,33,22
10315,ixjnnnrs,Rogue,36,27
47817,jfxq,Immortals,93,9
16921,kvdzkyrk,Rogue,87,24
15283,dsqmci,MAD Lions,31,41
26154,jwufpl,FlyQuest,45,12
29377,pzztbjoi,Hanwha Life Esports,10,45
47787,xwrvqcw,G2 Esports,74,19
17886,zctc,100 Thieves,39,18
22329,uamufmot,Immortals,32,4
35960,nbo,Cloud9,23,7
36104,sumjn,Rogue,75,15
38060,tvio,Hanwha Life Esports,77,11
47580,zrer,FlyQuest,43,25
45816,eoeey,Damwon Gaming,2,45
30838,lafay,Cloud9,64,16
1098,fix,MAD Lions,90,34
697,lfzxemdf,100 Thieves,1,41
36232,xea,Cloud9,31,20
40758,xrzjkfge,Damwon Gaming,30,14
17620,yrdeyajw,Damwon Gaming,62,35
13416,txfaau,Rogue,18,42
19275,hxin,Damwon Gaming,20,8
37105,psefghi,Hanwha Life Esports,59,42
19646,zzkyxu,Damwon Gaming,21,20
35653,gseqww,Immortals,20,15
1766,wrw,G2 Esports,99,17
15584,dyd,Immortals,85,43
49024,pcfw,Hanwha Life Esports,82,2
34952,rcxdyiv,Sentinels,53,24
41970,mvhh,Cloud9,7,15
35574,dqdnbl,T1,98,20
28696,unckyde,Gen.G,93,23
49944,hbnaih,100 Thieves,100,8
46237,eojmfg,T1,41,31
39625,sogkehe,Fnatic,91,25
26948,lpnxin,FlyQuest,0,3
9923,cecc,Gen.G,21,9
17732,vfpg,Damwon Gaming,11,22
21017,rqzsuzm,100 Thieves,65,35
32111,xfr,Cloud9,25,2
8750,wwbsstv,MAD Lions,13,22
21680,hjdgr,Sentinels,47,29
45551,ojduiqd,Damwon Gaming,39,22
34107,kiesgrn,Damwon Gaming,76,16
8153,ohxwxeo,T1,13,45
38177,zzxf,Sentinels,81,34
2982,aaeqpgtl,Gen.G,43,17
33012,nhrk,Rogue,23,2
12126,uyjiydrv,Fnatic,100,37
34983,zqvg,T1,78,37
40258,jjb,Cloud9,4,21
41577,rip,Hanwha Life Esports,67,13
5104,daipsor,Hanwha Life Esports,44,44
386,albse,T1,31,41
43035,ngypkh,Sentinels,70,37
43297,bkploe,Sentinels,69,16
1153,khsp,Sentinels,81,25
1074,mlyuac,FlyQuest,15,27
45620,xklwnf,Damwon Gaming,76,13
15291,arfdb,Cloud9,15,32
48380,dkocicz,Cloud9,18,45
8496,vwu,G2 Esports,42,14
22533,hucdpi,MAD Lions,11,9
10054,vjcxjgxc,Damwon Gaming,33,41
42532,anjkqbnc,Hanwha Life Esports,77,23
12818,ncbonm,MAD Lions,59,13
10539,umngb,Rogue,27,17
43495,ldtzu,Immortals,44,24
29928,bpna,Hanwha Life Esports,4,37
17616,vghixbx,Immortals,59,18
44466,wmzgm,Gen.G,77,6
46235,cotc,Gen.G,89,45
33439,trydmbgp,T1,63,41
37312,pzfv,MAD Lions,36,37
40945,zurhaly,Damwon Gaming,78,24
42682,rvqlpyo,MAD Lions,73,15
32682,xphdzz,Rogue,51,13
33603,fgy,Cloud9,74,44
5929,drioei,Immortals,49,4
48873,yjxlnuu,Fnatic,24,33
12549,rkoakqp,MAD Lions,1,2
20,anco,Hanwha Life Esports,60,25
9981,nchqcd,Sentinels,46,17
1862,tulc,T1,95,37
28447,sprcogo,Gen.G,78,39
14830,kbsxpcg,G2 Esports,82,21
38990,wvyms,Cloud9,55,38
3452,kiqcwyg,MAD Lions,66,14
14785,qdspz,FlyQuest,18,19
9153,bcpqbwg,Gen.G,31,14
2270,wisqvxj,Fnatic,71,26
19911,rnp,Sentinels,89,38
35364,fwm,Damwon Gaming,36,35
42257,twtrpd,Damwon Gaming,73,27
12249,raczcd,Gen.G,30,26
15262,odcgfsmf,G2 Esports,38,21
22398,twsrrgqb,FlyQuest,69,26
47450,fzntr,Rogue,32,4
19478,wvxr,G2 Esports,0,17
11105,sac,FlyQuest,48,1
25697,fiwecez,MAD Lions,12,42
32605,wkrvrwxm,Cloud9,58,10
19955,acajve,Gen.G,1,1
35324,fespvpxz,Hanwha Life Esports,52,29
35262,ksxthqn,100 Thieves,15,18
33728,dxkfrri,Hanwha Life Esports,54,39
10474,mjkpxg,Rogue,72,36
36946,ippz,FlyQuest,26,29
27110,kwunjoxj,Immortals,46,16
43468,nxttxtcd,T1,74,8
7727,erfifkrh,Fnatic,59,2
20275,fryewd,G2 Esports,88,32
36906,mhdhm,FlyQuest,77,17
43802,yxpbgbk,T1,62,36
30564,dibuqxoy,100 Thieves,44,1
46848,ipfbvsb,FlyQuest,14,1
23020,lvdjfl,T1,46,24
10649,pqbgc,Immortals,69,4
37280,gaqni,Gen.G,15,31
31740,cwxks,G2 Esports,93,38
9917,gvucgpsa,FlyQuest,30,42
39919,btabtfp,Damwon Gaming,26,41
27997,wbu,100 Thieves,22,14
39561,pqocmk,FlyQuest,89,30
2878,njuptoiz,Rogue,7,44
34179,brawj,Gen.G,28,43
16326,lcw,Sentinels,45,18
9809,xsgze,Cloud9,59,44
32153,qmiafqm,Sentinels,24,13
17837,sekggne,MAD Lions,90,38
37360,khs,Sentinels,100,44
32424,bjp,Fnatic,24,8
14738,bmrtao,Sentinels,24,43
25930,ivaaxz,G2 Esports,14,8
48445,vxxhjmr,Fnatic,84,31
44555,tpkg,Damwon Gaming,48,27
26873,oygr,100 Thieves,3,34
43826,cifcunl,Gen.G,12,35
49847,lfbpwf,FlyQuest,44,23
9998,wvm,FlyQuest,99,33
39643,ebgh,100 Thieves,27,26
27353,ovune,Damwon Gaming,27,22
17576,ohj,Hanwha Life Esports,0,4
31755,bgwaet,Cloud9,79,29
151,sbzybp,Sentinels,21,36
38614,dgx,MAD Lions,63,20
1286,xdj,T1,58,24
36450,bfpfkjb,Fnatic,94,6
20212,amjufnxp,G2 Esports,56,28
30013,skktitd,MAD Lions,52,32
4846,cqy,Cloud9,100,18
33889,cmdn,MAD Lions,69,19
16439,tqze,Gen.G,96,36
32656,qfdwds,T1,38,31
5584,nznwcnjr,FlyQuest,13,45
16711,rczlvnlt,G2 Esports,70,42
10230,xiesfayp,FlyQuest,24,29
30014,znjdc,MAD Lions,95,44
18078,aupru,Sentinels,46,34
15158,yogwil,T1,42,26
21681,cbsi,Immortals,90,28
29673,fnuobw,MAD Lions,37,10
34008,rsqc,Damwon Gaming,14,13
37877,hwcww,Rogue,72,1
43968,iaugdwd,Damwon Gaming,4,27
24449,duzz,MAD Lions,69,41
5504,ocvhlkx,Damwon Gaming,60,10
43424,wmllomgx,Cloud9,2,40
23925,bjiofmzw,FlyQuest,35,36
3301,wqjb,T1,7,43
33152,gmvs,Cloud9,54,15
16248,wvbcw,MAD Lions,14,45
33313,dzzwama,Cloud9,9,21
29778,sbv,T1,47,43
44038,xxr,100 Thieves,89,31
20906,ymhhchjg,Fnatic,24,22
38070,zxxprt,T1,84,5
26945,smtznuc,Sentinels,2,14
10895,kxwzc,FlyQuest,73,35
2531,lzwbhh,100 Thieves,76,36
1818,eone,Gen.G,57,7
38452,lkrolb,Rogue,57,40
24904,wjgopjg,MAD Lions,43,34
27750,eaq,Damwon Gaming,24,41
39337,rybxnyvp,Fnatic,8,10
31695,uzxv,Gen.G,48,12
15828,dbscmutj,Damwon Gaming,30,21
39572,welhad,Sentinels,58,43
31517,zwdhv,Immortals,94,18
39606,fldce,Sentinels,50,23
48438,xgqkthfx,Immortals,86,7
19184,xzc,Immortals,65,13
14521,tycbpgqo,MAD Lions,98,45
47393,rpo,Immortals,15,17
49090,qktkuuc,Sentinels,67,38
9500,rwekndym,100 Thieves,67,11
15017,ecflqhq,Rogue,84,16
9343,xjx,G2 Esports,81,19
11257,iopcdllg,MAD Lions,21,36
43318,lyjrw,Cloud9,55,23
24854,zznsdubx,Fnatic,81,35
12261,glvsu,Damwon Gaming,39,10
2442,ltjmq,Hanwha Life Esports,76,28
3633,zmh,Cloud9,91,2
36988,fiftoqea,FlyQuest,11,34
20286,fbgfb,Cloud9,15,43
34706,bel,Fnatic,31,39
16974,cmajnx,Hanwha Life Esports,3,34
39717,gtbqy,Hanwha Life Esports,30,6
2514,vqoxh,MAD Lions,13,18
23874,dhejej,T1,88,34
1193,sgweufu,G2 Esports,50,26
49155,hcxx,G2 Esports,78,1
6540,rfnrltp,FlyQuest,66,28
23517,xoc,Hanwha Life Esports,12,13
6401,clhf,100 Thieves,23,4
40713,ctv,G2 Esports,21,12
19956,mmqkfhj,Damwon Gaming,18,8
6129,dhwd,T1,29,5
46654,xcxfs,Rogue,55,36
19861,dwcxew,Fnatic,36,24
43247,abmgvnuf,Sentinels,30,2
44626,lfksykhk,FlyQuest,76,38
22776,jcfy,Damwon Gaming,66,7
24952,eeqmmumv,Rogue,94,3
24382,tzgpy,FlyQuest,45,2
4451,rgaqk,Damwon Gaming,86,32
10563,izimb,Hanwha Life Esports,39,3
15810,ghzkgfv,Damwon Gaming,32,22
46962,jnvtddv,100 Thieves,34,20
13637,sxwikzr,G2 Esports,60,23
38719,dbciok,Rogue,84,16
36071,sqzh,Sentinels,19,36
1317,xpkij,Immortals,25,7
22472,gqtlu,Immortals,80,34
39302,yibr,Hanwha Life Esports,26,35
6638,rkdz,MAD Lions,99,36
47074,pph,Cloud9,100,36
49569,oodb,Hanwha Life Esports,54,4
40593,ekuqkyn,G2 Esports,79,8
47257,ibl,100 Thieves,35,43
29000,iuuw,Fnatic,74,17
30906,bbmzte,Rogue,39,44
11436,hudf,Gen.G,71,10
29557,zngl,Hanwha Life Esports,44,12
17718,iukz,Rogue,45,34
45591,dmtkw,T1,74,27
27543,xlhviotl,Sentinels,44,29
28815,eit,Immortals,64,27
41743,jjwjivoa,Damwon Gaming,13,39
32344,wcdo,Damwon Gaming,42,21
7565,kpbf,Fnatic,52,40
37015,grdopw,Cloud9,95,30
38726,pxrsolzm,Damwon Gaming,85,44
11562,dxpif,100 Thieves,64,22
21939,aaqh,G2 Esports,33,25
34157,nyx,Cloud9,35,18
30941,ynei,Immortals,60,42
49588,heoj,Cloud9,84,13
17610,edg,Gen.G,32,12
20767,ixpagz,Cloud9,2,28
21661,osyg,Cloud9,45,19
34684,wgxzfhtv,T1,25,21
7549,xbylwxk,Hanwha Life Esports,52,7
25602,wsv,Hanwha Life Esports,70,33
43172,ljtb,Damwon Gaming,95,15
20638,wyvu,T1,79,24
10122,guhbplf,Cloud9,48,41
27337,yrbv,Immortals,8,27
16112,xdnqzl,Rogue,63,28
46840,jyylfejr,T1,15,12
6561,cerbz,FlyQuest,73,18
31800,knpby,MAD Lions,0,9
31143,fwdfcs,Damwon Gaming,63,14
41464,mogy,MAD Lions,32,36
2926,drvt,Fnatic,49,34
17905,gkbaah,Fnatic,64,11
2379,ixunfa,Hanwha Life Esports,93,37
2035,khie,Cloud9,29,45
33930,aool,Rogue,1,31
41989,nub,G2 Esports,65,30
15005,duzuoxeh,Cloud9,97,24
25662,rnlhgdo,G2 Esports,36,23
41736,ljneh,Cloud9,15,18
33866,yqahp,100 Thieves,2,14
47625,nhf,Damwon Gaming,37,30
20418,akoep,FlyQuest,65,40
31607,ievna,Sentinels,77,22
44880,adb,T1,83,1
39280,syaqqxs,Fnatic,5,24
1138,azqfdac,100 Thieves,8,28
41661,mvqgog,Hanwha Life Esports,67,21
31489,htzo,T1,54,40
35819,xfpmz,FlyQuest,17,14
3068,nyh,Cloud9,60,25
21395,xemrn,Gen.G,81,42
16073,bzkwpk,Immortals,43,43
10417,wimph,Sentinels,55,26
48522,murmwteu,Damwon Gaming,91,10
8540,xdfrwvce,Immortals,59,28
8190,psyl,G2 Esports,97,12
38675,puc,Gen.G,65,19
40282,melkhzt,G2 Esports,40,18
41607,xpoaxj,Damwon Gaming,95,24
7188,trr,MAD Lions,69,33
36086,keurqmz,Gen.G,86,32
13167,vla,Hanwha Life Esports,10,41
25538,btrrbxb,Damwon Gaming,71,30
21326,stamfoma,Damwon Gaming,21,24
11606,erqd,100 Thieves,18,7
35310,qeg,Sentinels,4,27
12598,emqisk,Fnatic,22,21
25888,esm,Immortals,94,31
3408,gtbhy,Cloud9,19,7
44362,dnjdm,Hanwha Life Esports,8,37
34785,xauixp,Hanwha Life Esports,100,41
11121,zoz,Sentinels,48,22
33167,oxyxwzao,Damwon Gaming,5,2
10981,iyyhi,FlyQuest,31,26
36835,jebjmmzx,Sentinels,72,15
22043,uhozfz,Fnatic,37,20
6373,uiucnrue,FlyQuest,61,40
39007,tgkqftc,Gen.G,28,24
28291,fpfv,Hanwha Life Esports,5,44
19697,hdobgcd,Rogue,88,5
39574,iysw,Cloud9,54,15
19468,obzzgymm,Rogue,56,19
36089,rfg,Immortals,58,15
41467,fnqmz,Gen.G,98,38
22679,uqnpebzn,T1,18,5
16476,aswd,Gen.G,23,14
32053,joio,Gen.G,38,29
32856,xdcvc,Fnatic,73,6
48322,icrfqk,FlyQuest,62,19
23602,ofbvonc,Hanwha Life Esports,90,31
19808,ooipf,Fnatic,1,11
6806,ybcj,Fnatic,28,4
1540,iap,Gen.G,88,25
21768,rmwcmc,FlyQuest,44,35
21470,dyat,G2 Esports,3,1
22621,nalj,100 Thieves,49,44
40718,qmvehn,Fnatic,74,6
934,qrpgxwxm,Gen.G,22,30
10077,emkkdfcu,FlyQuest,100,15
36828,dgadmz,Immortals,68,18
6249,mqxdmy,Gen.G,16,36
4677,dicl,Sentinels,79,45
45963,zidy,FlyQuest,70,33
26193,kpsa,Rogue,39,13
22211,cudt,Cloud9,68,35
12783,xxkbtyk,Hanwha Life Esports,2,25
36784,ixdmbm,G2 Esports,23,41
44296,lzzda,T1,92,17
12135,veb,G2 Esports,95,31
9736,oxrzh,T1,38,2
31286,rmdu,Gen.G,32,16
7108,iqz,100 Thieves,5,6
45054,hrvqm,FlyQuest,8,17
48039,mlpq,G2 Esports,32,34
43804,wgasqx,Cloud9,97,16
33440,sbnupmao,Immortals,1,14
46945,ofkeuh,Hanwha Life Esports,68,10
8614,ilwa,G2 Esports,71,13
38919,bjkyfh,Gen.G,81,25
41520,zqbdetcu,G2 Esports,7,7
31165,hof,T1,33,33
6015,mntzvc,Immortals,52,19
37729,igp,Sentinels,94,1
3009,jfjdtf,G2 Esports,5,27
22257,uxuraib,G2 Esports,58,30
13518,vdeuej,MAD Lions,74,35
11433,qswvbi,G2 Esports,71,37
19321,jpvaqxm,Damwon Gaming,100,43
26521,gou,MAD Lions,35,18
17320,pjtrwhr,Sentinels,55,20
32963,vcxfp,T1,81,16
30816,xlb,Hanwha Life Esports,61,26
31325,ukevyfqg,Sentinels,15,35
11358,lba,Fnatic,8,32
47577,nrq,Immortals,12,3
35490,emvjorsn,Cloud9,55,24
14656,swndurc,T1,46,10
30165,gtraa,Fnatic,76,43
15676,vodtpfp,Gen.G,25,16
13771,chfneurs,Cloud9,26,31
8012,stl,FlyQuest,91,7
8005,edx,FlyQuest,60,24
32419,xaygarda,MAD Lions,50,17
22119,jrbrz,Gen.G,2,40
37298,qzj,G2 Esports,20,34
30067,ifd,T1,87,25
31847,diriyf,Cloud9,94,1
46948,kkdqfk,MAD Lions,47,30
8607,olhaibm,MAD Lions,32,26
16715,xgciccs,Fnatic,44,42
21836,udoplt,Gen.G,37,8
5361,kfhhhtee,T1,5,1
36742,myuuvt,MAD Lions,89,5
16339,fxwth,Gen.G,63,33
31389,nvblisav,Rogue,20,41
44719,ctv,Damwon Gaming,48,2
19394,zbcfg,Cloud9,67,2
40426,nmqzwspm,100 Thieves,71,36
18441,hqwkz,100 Thieves,50,11
4636,wtlr,G2 Esports,73,36
15525,ordyed,Fnatic,63,44
33236,xpeftfyo,Damwon Gaming,50,28
44327,cfjddfb,Rogue,90,41
27073,zmal,100 Thieves,16,41
7478,fizdoyin,Rogue,80,42
49752,yqdzn,Damwon Gaming,60,11
1430,ybkw,Sentinels,28,10
22363,vhj,FlyQuest,22,3
1940,lgj,Gen.G,53,35
45562,uahcj,FlyQuest,85,45
28573,gbq,Immortals,78,21
45844,brmxbtw,Fnatic,58,45
40872,hjn,Sentinels,27,13
31858,htgrlld,T1,59,22
38089,ziew,T1,24,26
41511,mpmgtl,MAD Lions,13,22
41311,ani,Immortals,51,37
21629,lqlyxi,Immortals,42,6
11693,igkhf,G2 Esports,92,43
32733,xpwe,Rogue,32,23
19442,kkqoia,Gen.G,22,35
22723,xjnmgysa,Fnatic,13,23
42948,kktkt,Immortals,84,27
14401,uunnb,FlyQuest,13,26
31872,tnx,FlyQuest,40,3
7723,cxbqqz,G2 Esports,16,5
38660,bfqeawk,Hanwha Life Esports,88,41
31314,qnj,Cloud9,50,38
25952,gkn,Damwon Gaming,12,9
6499,nqxrm,Hanwha Life Esports,43,21
15900,mchh,Damwon Gaming,69,30
46485,wvadxvc,MAD Lions,74,42
1656,htssozq,Fnatic,67,20
45372,xsbewxe,G2 Esports,32,17
2028,vhlsrcid,FlyQuest,1,19
38209,xoua,T1,84,6
4206,cwrb,MAD Lions,13,16
49743,bpolinw,Hanwha Life Esports,96,18
41486,tvrguy,G2 Esports,62,45
14440,yzbmuhs,Fnatic,26,12
10145,ujnm,100 Thieves,93,29
42944,ytnj,Gen.G,91,30
193,cdeaocod,Gen.G,94,2
6137,lklpn,Sentinels,82,6
40564,qeuko,Hanwha Life Esports,9,42
45342,wgtzpyp,Cloud9,29,42
10158,aywdnfdr,Gen.G,16,37
44643,qpwdhc,100 Thieves,24,16
40578,njboj,Rogue,96,36
47061,doewcvu,T1,81,30
32167,vbubhs,MAD Lions,53,30
3134,ecp,Sentinels,1,9
36458,jwb,FlyQuest,78,9
37209,dmisce,Immortals,92,27
37002,vgbcti,G2 Esports,67,9
17213,akopttei,G2 Esports,32,35
1117,gfstyep,100 Thieves,65,35
4558,nbrnnnn,G2 Esports,39,26
28174,nttxz,G2 Esports,65,22
32067,zckou,100 Thieves,78,13
32256,olbton,Gen.G,33,20
20677,dcy,Gen.G,67,37
45359,dvi,Sentinels,3,26
32604,wisortuy,Damwon Gaming,42,38
21947,kizlbxuj,100 Thieves,42,29
42826,fhskbl,Cloud9,35,35
10635,pmqkl,100 Thieves,48,14
24361,rqmaumu,Rogue,34,40
27662,ekmhof,Damwon Gaming,94,42
4019,hqbmws,MAD Lions,12,19
36859,akcy,100 Thieves,77,40
13554,jxvshse,Hanwha Life Esports,88,34
18683,clxvzc,Fnatic,82,44
27146,eptyfcgg,Gen.G,61,10
22673,rifptjp,T1,94,45
47739,appq,Sentinels,43,31
39434,ttsblff,Rogue,60,27
19560,eemvvksu,Cloud9,88,30
26913,qdr,Hanwha Life Esports,74,26
35976,qahb,MAD Lions,49,31
41107,moiwjg,Gen.G,64,6
9346,hseecdy,Gen.G,52,25
40090,ntloiu,Immortals,25,3
33172,lwte,FlyQuest,78,6
25932,wnzukswr,MAD Lions,46,32
1749,ycvr,Immortals,83,31
20065,idsrlfsb,FlyQuest,54,11
15276,pmf,100 Thieves,100,10
46979,owbhohan,Hanwha Life Esports,74,38
12861,rxo,Rogue,94,11
21146,ljjg,Fnatic,7,34
42699,elkpo,Fnatic,20,13
12207,xqtpuma,Fnatic,78,32
30178,zmdb,MAD Lions,62,41
20624,crgf,T1,36,38
48299,zammiie,100 Thieves,33,34
20141,bot,100 Thieves,11,38
1272,woa,G2 Esports,8,20
21271,abbm,Hanwha Life Esports,39,38
29113,aioga,Gen.G,90,34
35949,dmcfft,FlyQuest,83,9
43458,iebos,T1,24,17
27102,kevqsa,G2 Esports,70,20
43207,ronvde,Gen.G,11,2
34621,mhmpzhc,Immortals,62,33
17439,obhsdo,FlyQuest,32,35
45334,zmtqbc,Damwon Gaming,9,31
29480,tbiy,Damwon Gaming,51,5
1460,ybccfbc,Sentinels,51,36
22425,rwmy,Hanwha Life Esports,73,4
41232,krudqsav,Damwon Gaming,18,27
12224,citq,G2 Esports,58,19
28475,swijlz,Gen.G,37,39
44662,mzl,Damwon Gaming,59,21
14208,rfadw,MAD Lions,89,37
42907,bjguo,Rogue,89,28
40585,vfb,Rogue,43,39
25649,bcdpssx,Cloud9,93,16
32981,bptdnv,T1,29,44
39665,ypjyve,Hanwha Life Esports,63,24
31080,ueyyodgt,MAD Lions,26,12
28662,rgp,Sentinels,98,29
25363,dmdnrhx,Rogue,36,24
7828,ksg,MAD Lions,8,8
39311,dopnafgg,Damwon Gaming,84,5
15747,iksi,100 Thieves,0,29
33466,wxqhbsij,Cloud9,74,16
40260,mhsz,G2 Esports,99,16
28818,zcmfp,100 Thieves,89,6
7455,pxoi,MAD Lions,4,20
36351,gkvdqhfl,Gen.G,73,23
13970,vroz,Damwon Gaming,36,9
44953,xttw,Rogue,75,5
13351,cfobcyxv,T1,64,11
49695,twlbtyf,MAD Lions,19,22
17673,fkyqvll,Hanwha Life Esports,30,15
19137,zafd,G2 Esports,12,2
35094,uamkvnr,Cloud9,66,25
31771,drrixe,Immortals,80,38
27168,vth,MAD Lions,100,2
6538,txundpmw,Damwon Gaming,6,27
32157,ghh,Damwon Gaming,46,36
31704,nyodjn,Sentinels,54,12
12619,rjsreu,Sentinels,35,21
32767,kbpxklfc,G2 Esports,55,40
23129,febnvz,100 Thieves,87,24
7255,kuvkzpfn,FlyQuest,19,20
20301,iiuwpjlu,Sentinels,63,33
41136,qhoyoblq,Fnatic,98,18
44563,hhfhgu,100 Thieves,39,15
20498,zxsmgfxz,Gen.G,86,43
30925,aclv,FlyQuest,85,39
44133,plvs,Damwon Gaming,99,42
22083,cqatclk,100 Thieves,36,4
20626,lvls,G2 Esports,18,43
9751,lckzszk,Fnatic,42,5
7935,pnp,G2 Esports,92,34
21062,cge,Gen.G,20,44
39882,vksjs,G2 Esports,24,3
4856,aapowkwg,Sentinels,32,3
29305,aue,Hanwha Life Esports,27,18
29510,wsjirbm,Sentinels,86,34
7484,vbwtzui,FlyQuest,75,2
45046,cbdfwhs,Immortals,25,27
7602,rpszwj,G2 Esports,75,38
33312,evjtvhk,Gen.G,38,26
5110,onfrrq,Immortals,89,30
3573,dkmhoz,T1,88,4
6577,mfvzwjfo,Gen.G,20,29
3357,vpmwfek,Hanwha Life Esports,73,32
39146,hatfxgef,Damwon Gaming,19,15
36414,herm,Gen.G,74,7
33293,rea,MAD Lions,92,2
22281,qdlmczkl,Gen.G,58,40
14447,ors,Fnatic,79,41
44453,mlkoy,T1,32,28
48182,qmug,100 Thieves,31,32
5447,tigl,Immortals,47,17
24677,djmxvdzl,Cloud9,1,6
12846,fhsknwsr,MAD Lions,58,41
47671,ruuybli,MAD Lions,51,35
31060,htivdjhu,T1,63,17
23197,irfgl,Rogue,97,27
35233,glaxv,G2 Esports,99,45
19362,ldea,FlyQuest,90,21
38738,bgqz,MAD Lions,64,6
16044,pdz,G2 Esports,99,37
21520,zkxjkejz,G2 Esports,63,21
15985,yfw,100 Thieves,87,24
25822,wtorl,Cloud9,97,15
21011,ukvif,G2 Esports,12,28
19467,zkesci,Cloud9,25,38
18393,psniec,Sentinels,93,8
1308,hvhcnrva,MAD Lions,86,25
38766,dscosu,Gen.G,93,19
28070,cbzgeub,Sentinels,66,3
29434,zkiuzejr,MAD Lions,23,21
16082,vrw,MAD Lions,28,41
14953,igcaxacp,Rogue,29,1
44552,jepwznk,Fnatic,8,34
11651,dsezxvyx,G2 Esports,34,1
14636,ejlmygms,G2 Esports,16,43
6563,vtjj,100 Thieves,100,23
17308,bobk,FlyQuest,18,36
46984,bhaanlwj,Rogue,12,36
42088,epviphn,Rogue,26,43
12208,wmf,Gen.G,95,24
22617,ohcuct,MAD Lions,97,41
15196,cjr,100 Thieves,98,12
8429,qkx,Damwon Gaming,17,34
28015,kjpe,Cloud9,70,18
14583,zkiqcce,Hanwha Life Esports,97,9
25034,ovwj,T1,5,15
2049,xaedai,T1,2,42
32418,liyauaf,Immortals,30,28
35439,yyy,Rogue,37,13
37420,jfrzlin,G2 Esports,32,9
48664,phwpfh,Hanwha Life Esports,42,3
30125,ajhidj,Sentinels,21,39
6271,qvy,Gen.G,75,37
27469,wuiuiph,Fnatic,78,40
25713,zzja,Fnatic,90,38
9625,qkmwh,Rogue,17,5
31590,mlhcxny,Immortals,40,22
25881,myqgzow,Cloud9,68,31
20148,dvrvhof,Rogue,79,15
17436,zbkebgq,Damwon Gaming,15,37
15780,augo,MAD Lions,16,36
9490,fjo,Damwon Gaming,51,18
3173,jcp,Gen.G,42,30
1384,jvyi,Sentinels,21,18
15666,uip,Immortals,10,12
4129,glcn,Sentinels,27,15
22874,kfz,Damwon Gaming,6,17
17833,zqcmploo,Sentinels,66,42
43267,qahyqxo,100 Thieves,100,40
16537,shzrag,Immortals,14,20
12449,iojmcz,100 Thieves,3,15
13591,dnsao,MAD Lions,57,37
46115,nvobzs,MAD Lions,62,18
15433,wwg,Cloud9,95,24
18943,xrdkkaqv,Rogue,61,12
1179,zilva,T1,81,36
10738,ahdtytw,Sentinels,33,38
46636,fkukdtw,Fnatic,43,38
29126,ylpkqqzu,Damwon Gaming,55,34
13689,mberhpr,FlyQuest,50,13
1904,rmuwhi,FlyQuest,27,12
28050,vcbutxni,Immortals,76,28
16407,asl,Damwon Gaming,55,19
35486,ccqzfm,Fnatic,46,19
